user_id,book_id,rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,user_ratings,book_ratings
170634,014025448X,10,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books,117,83
170634,014034294X,10,Matilda,Roald Dahl,1990,Puffin Books,117,24
170634,0141301155,10,Charlie and the Chocolate Factory (Puffin Novels),Roald Dahl,1998,Puffin Books,117,23
170634,0312983212,8,Saucer,Stephen Coonts,2003,St. Martin's Paperbacks,117,14
170634,0385493800,5,The Testament,John Grisham,1999,Doubleday Books,117,54
170634,039914255X,10,Eat Right for Your Type,Peter J. D'Adamo,1996,G. P. Putnam's Sons,117,10
170634,0425179451,7,Death by Darjeeling (Tea Shop Mysteries),Laura Childs,2001,Berkley Publishing Group,117,11
170634,0439064864,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,117,126
170634,0439136350,10,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,117,141
170634,0439139597,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic,117,137
170634,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,117,206
170634,044022859X,8,Holes (Readers Circle),LOUIS SACHAR,2001,Laurel Leaf,117,17
170634,0446611085,10,Suzanne's Diary for Nicholas,James Patterson,2003,Warner Books,117,69
170634,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic,117,119
170634,0590414291,8,The Magic School Bus Lost in the Solar System (Magic School Bus (Paperback)),Joanna Cole,1992,Scholastic,117,13
170634,0590634275,8,Captain Underpants and the Attack of the Talking Toilets: Another Epic Novel (Captain Underpants (Paper)),Dav Pilkey,1999,Scholastic,117,19
170634,0786866845,10,Ice Bound: A Doctor's Incredible Battle for Survival at the South Pole,Dr. Jerri Nielsen,2001,Miramax,117,29
170634,0786881852,9,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion,117,100
170634,155874262X,8,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications,117,95
170634,1558744150,8,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications,117,66
170634,1558745017,8,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications,117,23
170634,1558746099,10,"Chicken Soup for the Kid's Soul : 101 Stories of Courage, Hope and Laughter (Chicken Soup for the Soul (Paperback Health Communications))",Jack Canfield,1998,HCI,117,14
170724,0316781266,5,The Last Time They Met : A Novel,Anita Shreve,2002,Back Bay Books,77,82
170724,0316788228,7,The Pilot's Wife,Anita Shreve,2001,"Little, Brown",77,50
170724,0316969443,10,Suzanne's Diary for Nicholas,James Patterson,2001,"Little, Brown",77,79
170724,038531695X,5,The Ghost,Danielle Steel,1997,Dell,77,18
170724,0385332963,7,Leap of Faith,Danielle Steel,2001,Delacorte Press,77,17
170724,0385333463,10,His Bright Light: The Story of Nick Traina,Danielle Steel,1998,Delacorte Press,77,10
170724,0385335407,8,The Kiss,Danielle Steel,2001,Delacorte Press,77,12
170724,0385335466,9,Sunset in St. Tropez,Danielle Steel,2002,Delacorte Press,77,18
170724,0385335520,5,The Cottage,Danielle Steel,2002,Delacorte Press,77,13
170724,0440111811,10,Changes,Danielle Steel,1984,Dell,77,20
170724,0440167531,10,Palomino,DANIELLE STEEL,1985,Dell,77,14
170724,0440170796,10,The Promise,Danielle Steel,1978,Dell,77,12
170724,0440177049,10,Season of Passion,Danielle Steel,1980,Dell,77,11
170724,0440184053,10,Summer's End,Danielle Steel,1980,Dell,77,18
170724,0440185327,10,Thurston House,Danielle Steel,1984,Dell,77,15
170724,0440186560,9,To Love Again,Danielle Steel,1981,Dell,77,13
170724,0446530077,9,Find Me,Rosie O'Donnell,2002,Warner Books,77,39
170724,0671749412,10,Going Home,Danielle Steel,1991,Pocket,77,14
170724,0805056491,10,Organizing from the Inside Out,Julie Morgenstern,1998,Henry Holt &amp; Company,77,18
170724,1551668432,7,Texas Ranger,Diana Palmer,2001,Mira,77,10
170724,1551668769,10,With A Southern Touch,Diana Palmer,2002,Mira,77,11
170947,0061040347,7,A Woman Betrayed,Barbara Delinsky,1994,HarperTorch,79,12
170947,0312305060,3,The Hours: A Novel,Michael Cunningham,2002,Picador,79,129
170947,0385313632,9,Hard Time (V.I. Warshawski Novels (Hardcover)),SARA PARETSKY,1999,Delacorte Press,79,10
170947,0385424728,9,The Chamber,John Grisham,1994,Doubleday Books,79,55
170947,0385424736,9,The Rainmaker,John Grisham,1995,Doubleday Books,79,50
170947,0385490992,9,The Street Lawyer,John Grisham,1998,Doubleday Books,79,57
170947,0385493800,9,The Testament,John Grisham,1999,Doubleday Books,79,54
170947,0425178579,8,Betrayal in Death,Nora Roberts,2001,Berkley Publishing Group,79,28
170947,044021145X,9,The Firm,John Grisham,1992,Bantam Dell Publishing Group,79,208
170947,0440213525,9,The Client,John Grisham,1994,Dell Publishing Company,79,145
170947,0440213991,9,Guardian Angel,Sara Paretsky,1996,Dell Publishing Company,79,16
170947,0440217520,9,Tunnel Vision (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1995,Dell,79,27
170947,0440221471,9,The Runaway Jury,JOHN GRISHAM,1997,Dell,79,152
170947,0446527297,9,The Millionaires,Brad Meltzer,2002,Warner Books,79,19
170947,0446531332,8,Nights in Rodanthe,Nicholas Sparks,2002,Warner Books,79,65
170947,0446606812,9,Message in a Bottle,Nicholas Sparks,1999,Warner Vision,79,131
170947,0451408462,9,Drop Dead Gorgeous,Heather Graham,1998,Onyx Books,79,14
170947,0688177751,8,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000,Perennial,79,57
170947,0767903579,8,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999,Broadway Books,79,27
170947,0786862564,5,Make the Connection: Ten Steps to a Better Body and a Better Life,Bob Greene,1996,Hyperion Press,79,28
170947,1400077826,9,Cold Mountain (MTI) (Vintage Contemporaries),CHARLES FRAZIER,2003,Vintage,79,21
171118,0060807792,8,Our Town: A Play in Three Acts,Thornton Niven Wilder,1985,Harpercollins,962,11
171118,0060973617,8,Up the Down Staircase,Bel Kaufman,1991,Perennial,962,11
171118,0061000027,7,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch,962,25
171118,0061009504,7,Shinju,Laura Joh Rowland,1996,HarperTorch,962,14
171118,0064471047,9,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994,HarperCollins,962,42
171118,0064471055,7,Prince Caspian (rack) : The Return to Narnia (Narnia),C. S. Lewis,1994,HarperCollins,962,22
171118,0140088393,7,"Son of \It Was a Dark and Stormy Night\"": More of the Best (? from the Bulwer-Lytton Contest)""",Scott Rice,1986,Penguin USA,962,10
171118,0140244816,6,What's A Girl Gotta Do,Sparkle Hayter,1995,Penguin Books,962,12
171118,0140245162,6,Nice Girls Finish Last (Viking Mystery Suspense),Sparkle Hayter,1997,Penguin Books,962,10
171118,0140262032,6,Revenge of the Cootie Girls: A Robin Hudson Mystery (Robin Hudson Mysteries (Paperback)),Sparkle Hayter,1998,Penguin Books,962,13
171118,019282760X,10,Pride and Prejudice (World's Classics),Jane Austen,1990,Oxford University Press,962,12
171118,020530902X,7,"The Elements of Style, Fourth Edition",William Strunk Jr.,2000,Pearson Higher Education,962,13
171118,0312890044,7,Moonheart (Newford),Charles de Lint,1994,Orb Books,962,13
171118,0316103098,7,Bloom County Babylon : Five Years of Basic Naughtiness (Bloom County),Berkeley Breathed,1986,"Little, Brown",962,14
171118,0345326342,4,Garfield Rolls on (Garfield (Numbered Paperback)),Jim Davis,1988,Ballantine Books,962,10
171118,0345333926,8,Ringworld,Larry Niven,1990,Del Rey Books,962,28
171118,0345335082,7,Dragonquest (Dragonquest),Anne McCaffrey,1990,Del Rey Books,962,19
171118,0345335465,7,Dragonflight (Dragonriders of Pern Trilogy (Paperback)),Anne McCaffrey,1991,Del Rey Books,962,27
171118,0345339703,8,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,962,131
171118,0345368932,6,All the Weyrs of Pern (Dragonriders of Pern (Paperback)),Anne McCaffrey,1992,Del Rey Books,962,24
171118,0345413369,8,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,1998,Del Rey,962,45
171118,0345413377,8,"The Amber Spyglass (His Dark Materials, Book 3)",PHILIP PULLMAN,2001,Del Rey,962,28
171118,0345423402,7,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002,Ballantine Books,962,42
171118,0345423429,8,A Caress of Twilight (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2003,Fawcett,962,14
171118,0345435249,7,Darwin's Radio,Greg Bear,2000,Ballantine Books,962,34
171118,0345446666,5,Death in Holy Orders : An Adam Dalgliesh Mystery,P.D. JAMES,2002,Fawcett,962,28
171118,0380718839,8,Booked to Die (Cliff Janeway Novels (Paperback)),John Dunning,1993,Avon,962,16
171118,0380789019,6,Neverwhere,Neil Gaiman,1998,Avon,962,126
171118,0394747232,10,Maus a Survivors Tale: My Father Bleeds History,Art Spiegelman,1986,Pantheon Books,962,16
171118,039480001X,8,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers,962,32
171118,0394800168,8,Green Eggs and Ham (I Can Read It All by Myself Beginner Books),Dr. Seuss,1960,Random House Books for Young Readers,962,22
171118,0394800389,9,Fox in Socks (I Can Read It All by Myself Beginner Books),Dr. Seuss,1965,Random House Children's Books,962,14
171118,0425158616,6,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group,962,63
171118,042516098X,6,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group,962,64
171118,0440204208,4,Blood Shot (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1989,Dell,962,22
171118,0440208149,7,An Acceptable Time,Madeleine L'Engle,1990,Laure Leaf,962,13
171118,0440208513,5,The Evening News,Arthur Hailey,1991,Dell,962,10
171118,0440214041,4,The Pelican Brief,John Grisham,1993,Dell,962,174
171118,0440418321,8,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,2001,Yearling,962,22
171118,044098761X,8,A Wind in the Door (Laurel Leaf Books),Madeleine L'Engle,1976,Laure Leaf,962,16
171118,0440998050,8,A Wrinkle in Time,Madeleine L'Engle,1976,Laure Leaf,962,77
171118,0441000916,8,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1994,Ace Books,962,36
171118,0441001971,8,Circus of the Damned (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,Ace Books,962,29
171118,0441002935,8,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter,962,29
171118,0441003745,8,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter,962,27
171118,0441004520,8,Killing Dance (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,Ace Books,962,29
171118,0441005241,8,"Burnt Offerings (Anita Blake, Vampire Hunter)",Laurell K. Hamilton,2001,Ace Books,962,25
171118,0441005837,5,Rose Daughter,Robin McKinley,1998,Ace Books,962,13
171118,0441089348,7,Burning Chrome (Ace Science Fiction),William Gibson,1994,Ace Books,962,12
171118,0441104029,6,"Children of Dune (Dune Chronicles, Book 3)",Frank Herbert,1991,Ace Books,962,19
171118,0441294677,5,"God Emperor of Dune (Dune Chronicles, Book 4)",Frank Herbert,1991,ACE Charter,962,13
171118,0441644511,7,The Outlaws of Sherwood,Robin McKinley,1989,Ace Books,962,14
171118,0441735762,5,The Rowan (Ace Science Fiction),Anne McCaffrey,1991,ACE Charter,962,13
171118,0441790348,8,Stranger in a Strange Land (Remembering Tomorrow),Robert A. Heinlein,1995,ACE Charter,962,72
171118,0441810764,8,Time Enough for Love,Robert A. Heinlein,1994,Ace Books,962,13
171118,0446310786,8,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company,962,214
171118,0446400157,7,A Morbid Taste for Bones: The First Chronicle of Brother Cadfael,Ellis Peters,1994,Warner Books,962,14
171118,044661095X,6,Killing Time,Caleb Carr,2002,Warner Books,962,26
171118,0449912558,10,The Sparrow,MARY DORIA RUSSELL,1997,Fawcett Books,962,50
171118,0451160312,8,I Never Promised You a Rose Garden,Joanne Greenberg,1984,Signet Book,962,17
171118,0451408977,5,The Stargazey: A Richard Jury Mystery (Richard Jury Mysteries (Paperback)),Martha Grimes,1999,Onyx Books,962,13
171118,0451450523,7,The Last Unicorn,Peter S. Beagle,1994,Roc,962,12
171118,0515087122,6,The Cat Who Ate Danish Modern (Cat Who... (Paperback)),Lilian Jackson Braun,1990,Jove Books,962,24
171118,0515087947,6,The Cat Who Turned on and Off (Cat Who... (Paperback)),Lilian Jackson Braun,1995,Jove Books,962,16
171118,0515090166,6,The Cat Who Saw Red,Lilian Jackson Braun,1991,Jove Books,962,18
171118,0515090174,6,The Cat Who Could Read Backwards,Lilian Jackson Braun,1994,Jove Books,962,29
171118,0515090506,5,The Cat Who Played Brahms,Lilian Jackson Braun,1997,Jove Books,962,22
171118,0515093203,7,The Cat Who Played Post Office (Cat Who... (Paperback)),Lilian Jackson Braun,1991,Jove Books,962,22
171118,0515095826,6,The Cat Who Knew Shakespeare,Lilian Jackson Braun,1988,Jove Books,962,30
171118,0515099546,6,The Cat Who Sniffed Glue,Lilian Jackson Braun,1996,Jove Books,962,17
171118,0515102652,8,The Cat Who Talked to Ghosts,Lilian Jackson Braun,1996,Jove Books,962,28
171118,051510566X,6,The Cat Who Lived High,Lilian Jackson Braun,1991,Jove Books,962,29
171118,0515107867,7,The Cat Who Knew a Cardinal,Lilian Jackson Braun,1995,Jove Books,962,17
171118,0515109509,6,The Cat Who Moved a Mountain,Lilian Jackson Braun,1992,Jove Books,962,14
171118,0515111279,7,The Cat Who Wasn't There,Lilian Jackson Braun,1994,Jove Books,962,20
171118,0515133639,9,The Absence of Nectar,Kathy Hepinstall,2002,Jove Books,962,24
171118,0515133876,6,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2002,Jove Books,962,24
171118,0515134457,5,Blue Moon,Laurell K. Hamilton,1998,Jove Books,962,14
171118,0515134503,7,Obsidian Butterfly (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2000,Jove Books,962,12
171118,0553280341,5,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam,962,83
171118,055329461X,7,The Difference Engine,WILLIAM GIBSON,1992,Spectra,962,16
171118,0553377884,4,Skinny Legs and All,Tom Robbins,1995,Bantam,962,24
171118,0553562738,10,Doomsday Book,Connie Willis,1993,Spectra Books,962,28
171118,0553574566,8,A Monstrous Regiment of Women,LAURIE R. KING,1996,Bantam,962,17
171118,0553575384,9,To Say Nothing of the Dog,Connie Willis,1998,Bantam,962,31
171118,0553577808,8,A Letter of Mary (Mary Russell Novels (Paperback)),LAURIE R. KING,1998,Bantam,962,13
171118,0553578243,8,A Darker Place,Laurie R. King,1999,Bantam Books,962,10
171118,0553579525,7,The Moor (Mary Russell Novels (Paperback)),LAURIE R. KING,1999,Bantam,962,10
171118,0553580515,9,Passage,Connie Willis,2002,Bantam Books,962,22
171118,0613329740,6,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources,962,12
171118,0618002243,8,"The Return of the King (The Lord of The Rings, Part 3)",J. R. R. Tolkien,1999,Houghton Mifflin Company,962,16
171118,0670032891,8,The Well of Lost Plots: A Thursday Next Novel,Jasper Fforde,2004,Viking Books,962,13
171118,0671510126,8,The Good Earth (Enriched Classics),Pearl S. Buck,1994,Pocket,962,22
171118,0671741926,8,The Mote in God's Eye,Larry Niven,1991,Pocket,962,13
171118,0679419462,6,The Lost World: A Novel,Michael Crichton,1995,Alfred A. Knopf,962,32
171118,0679767800,7,The Stars My Destination,Alfred Bester,1996,Vintage Books USA,962,13
171118,0684803852,9,Brat Farrar,Josephine Tey,1997,Touchstone,962,10
171118,0684853949,8,The Man Who Mistook His Wife For A Hat : And Other Clinical Tales,Oliver Sacks,1998,Touchstone,962,17
171118,0756401364,7,"Long Hot Summoning (The Keeper's Chronicles, Number 3)",Tanya Huff,2003,Daw Books,962,10
171118,0786866020,9,Fish! A Remarkable Way to Boost Morale and Improve Results,Stephen C. Lundin,2000,Hyperion,962,21
171118,0786915749,5,Dragons of Autumn Twilight (Dragonlance: Dragonlance Chronicles),Margaret Weis,2000,Wizards of the Coast,962,21
171118,0804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),962,194
171118,080410753X,7,The Kitchen God's Wife,Amy Tan,1992,Ivy Books,962,98
171118,0805056491,8,Organizing from the Inside Out,Julie Morgenstern,1998,Henry Holt &amp; Company,962,18
171118,0811801802,9,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books,962,33
171118,0811802981,9,The Golden Mean: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Concludes,Nick Bantock,1993,Chronicle Books,962,24
171118,0812508645,6,Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,1997,Tor Books,962,12
171118,0836204158,6,It'S Obvious You Won'T Survive By Your Wits Alone,Scott Adams,1995,Andrews McMeel Publishing,962,13
171118,0836204255,7,The Far Side Gallery 5,Gary Larson,1995,Andrews McMeel Publishing,962,10
171118,0836210263,6,Still Pumped From Using The Mouse,Scott Adams,1996,Andrews McMeel Publishing,962,18
171118,0836213122,7,There's Treasure Everywhere--A Calvin and Hobbes Collection,Bill Watterson,1996,Andrews McMeel Publishing,962,15
171118,0836217357,8,Days Are Just Packed : A Calvin and Hobbes Collection (Calvin and Hobbes),Bill Watterson,1993,Andrews McMeel Publishing,962,11
171118,0836217691,8,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,1994,Andrews McMeel Publishing,962,20
171118,0836218256,8,Something Under the Bed Is Drooling,Bill Watterson,1988,Andrews McMeel Publishing,962,17
171118,0836218353,7,Yukon Ho!,Bill Watterson,1989,Andrews McMeel Publishing,962,20
171118,0836218620,8,Weirdos From Another Planet!,Bill Watterson,1990,Andrews McMeel Publishing,962,25
171118,0836218663,8,The Revenge Of The Baby-Sat,Bill Watterson,1991,Andrews McMeel Publishing,962,11
171118,0836218787,8,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection,Bill Watterson,1991,Andrews McMeel Publishing,962,24
171118,0836218833,8,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,Andrews McMeel Publishing,962,19
171118,0836220889,9,Calvin and Hobbes,Bill Watterson,1987,Andrews McMeel Publishing,962,24
171118,0836221192,6,Dilbert Fugitive From The Cubicle Police,Scott Adams,1996,Andrews McMeel Publishing,962,20
171118,0836221362,8,It's A Magical World: A Calvin and Hobbes Collection,Bill Watterson,1996,Andrews McMeel Publishing,962,20
171118,0877017883,9,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books,962,48
171118,0877733759,8,Writing Down the Bones,NATALIE GOLDBERG,1986,Shambhala,962,26
171118,0878578730,3,The Doctor's Book of Home Remedies : Thousands of Tips and Techniques Anyone Can Use to Heal Everyday Health Problems,Editors Prevention Health Books,1990,Rodale Books,962,14
171118,0886773555,7,Catfantastic,Andre Norton,1989,Daw Books,962,13
171118,0886774713,7,Blood Price (Daw Book Collectors),Tanya Huff,1993,Daw Books,962,11
171118,0886777844,7,Summon the Keeper,Tanya Huff,1998,Daw Books,962,21
171118,0886779758,7,"The Second Summoning (The Keeper's Chronicles, No 2)",Tanya Huff,2001,Daw Books,962,11
171118,1400031354,7,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,962,95
171118,1558531025,6,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),H. Jackson Brown,1991,Thomas Nelson,962,42
171118,1592400876,8,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,2004,Gotham Books,962,56
171118,1853261580,9,The Little Prince (Wordsworth Collection),Antoine de Saint-Exup̩ry,1998,NTC/Contemporary Publishing Company,962,20
171295,0061054909,10,Love in Vein,Poppy Z. Brite,1995,Eos,54,15
171295,0140067477,10,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books,54,101
171295,0140230165,8,The Te of Piglet,Benjamin Hoff,1993,Penguin Books,54,22
171295,0345339703,9,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,54,131
171295,0345351959,8,Willow: A Novel,Wayland Drew (Adapter),1988,Del Rey Books,54,10
171295,0345378482,9,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books,54,70
171295,0345380371,8,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books,54,88
171295,0385314744,9,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,Al Franken,1996,Delacorte Press,54,20
171295,0393308804,7,Wide Sargasso Sea (Norton Paperback Fiction),Jean Rhys,1996,W. W. Norton &amp; Company,54,10
171295,0451523326,8,Jane Eyre,Charlotte Bronte,1988,Signet Classics,54,10
171295,0452260116,8,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987,Plume Books,54,53
171295,0452264464,8,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume,54,79
171295,0553212451,7,The Jungle (Bantam Classics),Upton Sinclair,1981,Bantam,54,28
171295,0553278355,9,The Bell Jar,Sylvia Plath,1983,Bantam,54,31
171295,0553280414,8,A Separate Peace,John Knowles,1985,Bantam Books,54,54
171295,0590353403,8,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic,54,119
171295,067088300X,7,The Girls' Guide to Hunting and Fishing,Melissa Bank,1999,Viking Books,54,74
171295,0679446486,9,Airframe,Michael Crichton,1996,Alfred A. Knopf,54,46
171295,0872860175,10,Howl and Other Poems (Pocket Poets),Allen Ginsberg,1956,City Lights Publishers,54,13
171602,002542730X,6,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc,85,77
171602,0061099643,4,Imajica,Clive Barker,1992,HarperTorch,85,11
171602,0440204887,8,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,1994,Dell Publishing Company,85,45
171602,0451163524,7,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,1997,Signet Book,85,41
171602,0451176464,9,Gerald's Game,Stephen King,2001,Signet Book,85,68
171602,0451177096,9,Dolores Claiborne,Stephen King,2004,Signet Book,85,60
171602,0451190548,8,The Green Mile: Coffey's Hands (Green Mile Series),Stephen King,1996,Signet Book,85,34
171602,0451190572,6,The Green Mile: Coffey on the Mile (Green Mile Series),Stephen King,1996,Signet Book,85,25
171602,0553565915,10,Embraced by the Light,Betty J. Eadie,1994,Bantam Books,85,24
171602,0553579754,9,Fear Nothing,DEAN KOONTZ,1998,Bantam,85,62
171602,0671003941,5,JOURNEY INTO DARKNESS (Lisa Drew Books (Paperback)),John E. Douglas,1997,Pocket,85,11
171602,0876120796,5,Autobiography of a Yogi,P. Yogananda,1979,Self-Realization Fellowship Publishers,85,10
171970,0060086386,3,Filthy Rich,Dorothy Samuels,2002,Avon Trade,53,19
171970,0140264795,6,Rosie: A Novel,Anne Lamott,1997,Penguin Books,53,15
171970,0151008116,10,Life of Pi,Yann Martel,2002,Harcourt,53,94
171970,0312421273,7,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA,53,72
171970,0375507493,9,What Should I Do with My Life?,PO BRONSON,2002,Random House,53,21
171970,0375703055,8,Ellen Foster,Kaye Gibbons,1997,Vintage Books,53,73
171970,0375703861,6,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA,53,63
171970,0375727345,9,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,53,229
171970,0380813815,9,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,2003,Perennial,53,61
171970,0385413726,10,From Beirut to Jerusalem (Updated with a New Chapter),Thomas L. Friedman,1990,Anchor,53,10
171970,0385498802,8,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday,53,90
171970,0385503954,10,Atonement: A Novel,Ian McEwan,2002,Nan A. Talese,53,50
171970,0452282128,7,Thirty Nothing,Lisa Jewell,2001,Plume Books,53,20
171970,0517693119,10,More Than Complete Hitchhiker's Guide,Douglas Adams,1990,Bonanza Books,53,16
171970,067169507X,9,SEAT OF THE SOUL,Gary Zukav,1990,Free Press,53,32
171970,0679410325,8,"Secret History, The",DONNA TARTT,1992,Knopf,53,18
171970,068483376X,10,Succulent Wild Woman,Sark,1997,Fireside,53,31
171970,0688171877,10,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,1999,William Morrow,53,17
171970,0812967240,10,It's My F---ing Birthday : A Novel,MERRILL MARKOE,2002,Villard,53,27
172030,0345298349,8,Gorky Park,Martin Cruz Smith,1993,Ballantine Books,114,16
172030,0345369947,8,The Mummy or Ramses the Damned,Anne Rice,1991,Ballantine Books,114,56
172030,0345402308,8,Fourth Procedure,STANLEY POTTINGER,1995,Ballantine Books,114,13
172030,0380709562,8,"Ramona Quimby, Age 8 (Avon Camelot Books (Paperback))",Beverly Cleary,1992,HarperTrophy,114,18
172030,0380720191,10,The List of 7,Mark Frost,1994,Avon,114,13
172030,0380754843,8,Wayside School is Falling Down,Louis Sachar,1990,HarperTrophy,114,15
172030,0425125467,10,Harmful Intent,Robin Cook,2001,Berkley Publishing Group,114,16
172030,0425155404,9,Invasion,Robin Cook,1997,Berkley Publishing Group,114,38
172030,0440207622,7,Daddy,DANIELLE STEEL,1990,Dell,114,21
172030,044048474X,9,Tales of a Fourth Grade Nothing,JUDY BLUME,1976,Yearling,114,22
172030,0446356875,8,Another Dawn,Sandra Brown,1991,Warner Books,114,12
172030,0449232921,8,The Grass Is Always Greener Over the Septic Tank,Erma Bombeck,1978,Fawcett Books,114,12
172030,0451161343,10,Thinner,Stephen King,1994,Signet Book,114,29
172030,0451167317,9,The Dark Half,Stephen King,1994,Signet Book,114,68
172030,0451176464,9,Gerald's Game,Stephen King,2001,Signet Book,114,68
172030,0505524503,9,After Twilight,Amanda Ashley,2001,Love Spell/Dorchester Pub. Co.,114,11
172030,0525946233,9,The Darwin Awards II: Unnatural Selection,Wendy Northcutt,2001,Dutton Books,114,26
172030,0671689746,8,Sweet Liar,Jude Deveraux,1993,Pocket,114,16
172030,0671829777,9,PETALS ON WIND,V. C. Andrews,1980,Pocket,114,10
172030,0684853515,8,Hearts In Atlantis : New Fiction,Stephen King,1999,Scribner,114,50
172030,0843944463,9,Mine to Take (Futuristic Romance),Dara Joy,1998,Leisure Books,114,11
172061,0312195516,10,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,71,383
172061,0312958129,10,Coming Home,Rosamunde Pilcher,1996,St. Martin's Press,71,19
172061,034541389X,10,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books,71,60
172061,0380762609,7,All I Need Is You,Johanna Lindsey,1998,Avon,71,12
172061,0425184056,10,Gunpowder Green,Laura Childs,2002,Berkley Publishing Group,71,14
172061,0440213525,8,The Client,John Grisham,1994,Dell Publishing Company,71,145
172061,0440226430,7,Summer Sisters,Judy Blume,1999,Dell Publishing Company,71,214
